Compound,ID,NormInt,Sample.Type,Method,full_name,Class
Cer(d18:1/23:0),exGF14,0.055948381,exGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF07,0.086193897,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF16,0.067736387,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF21,0.082596884,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF08,0.084258125,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF17,0.059541869,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF22,0.082871635,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF10,0.079066258,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF19,0.080141436,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF15,0.071865823,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),GF20,0.076007147,GF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sexGF1,0.058262164,sexGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sexGF2,0.051643124,sexGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sexGF3,0.040480892,sexGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sexGF4,0.059176347,sexGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sexGF5,0.055032956,sexGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sGF1,0.039535567,sGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sGF2,0.046553467,sGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sGF3,0.047019136,sGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sGF4,0.054682457,sGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/23:0),sGF5,0.057986278,sGF,FIA,Ceramide(d18:1/23:0),Ceramides
Cer(d18:1/24:0),exGF10,0.179880777,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF16,0.155856538,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF11,0.198530132,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF17,0.149046555,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF12,0.136219791,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF18,0.128224633,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF07,0.253462764,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF13,0.197554181,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF19,0.135292548,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF09,0.27129417,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),exGF14,0.182220885,exGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF07,0.267133616,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF16,0.184978719,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF21,0.264123462,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF08,0.206528789,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF17,0.181488926,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF22,0.277284432,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF10,0.174449363,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF19,0.336231982,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF15,0.166493784,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),GF20,0.225341131,GF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sexGF1,0.189892658,sexGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sexGF2,0.184443922,sexGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sexGF3,0.181655825,sexGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sexGF4,0.162439437,sexGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sexGF5,0.153740321,sexGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sGF1,0.130564908,sGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sGF2,0.109923278,sGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sGF3,0.139878198,sGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sGF4,0.123420848,sGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:0),sGF5,0.131166076,sGF,FIA,Ceramide(d18:1/24:0),Ceramides
Cer(d18:1/24:1),exGF10,0.299677457,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF16,0.244007264,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF11,0.298807774,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF17,0.237458296,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF12,0.197328821,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF18,0.283470036,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF07,0.323411421,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF13,0.296205361,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF19,0.369953761,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF09,0.311311949,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),exGF14,0.292228741,exGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF07,0.2650502,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF16,0.087347923,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF21,0.2979674,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF08,0.289615911,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF17,0.206652002,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF22,0.310339446,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF10,0.230299339,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF19,0.262807065,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF15,0.210425585,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),GF20,0.217511371,GF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sexGF1,0.192509598,sexGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sexGF2,0.183562891,sexGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sexGF3,0.225534325,sexGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sexGF4,0.208087677,sexGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sexGF5,0.202774045,sexGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sGF1,0.127384961,sGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sGF2,0.117684668,sGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sGF3,0.132116309,sGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sGF4,0.144787975,sGF,FIA,Ceramide(d18:1/24:1),Ceramides
Cer(d18:1/24:1),sGF5,0.121486208,sGF,FIA,Ceramide(d18:1/24:1),Ceramides
Choline,exGF10,14.73943662,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF16,15.23263939,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF11,13.14786047,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF17,18.40421018,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF12,8.864329715,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF18,15.88103136,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF07,10.73274725,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF13,9.444494048,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF19,11.71788299,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF09,13.98658258,exGF,LC,Choline,Vitamins and cofactors
Choline,exGF14,17.79663662,exGF,LC,Choline,Vitamins and cofactors
Choline,GF07,18.23587026,GF,LC,Choline,Vitamins and cofactors
Choline,GF16,12.20870485,GF,LC,Choline,Vitamins and cofactors
Choline,GF21,15.30079343,GF,LC,Choline,Vitamins and cofactors
Choline,GF08,22.69733769,GF,LC,Choline,Vitamins and cofactors
Choline,GF17,19.32053797,GF,LC,Choline,Vitamins and cofactors
Choline,GF22,16.27174077,GF,LC,Choline,Vitamins and cofactors
Choline,GF10,17.19044811,GF,LC,Choline,Vitamins and cofactors
Choline,GF19,17.55738765,GF,LC,Choline,Vitamins and cofactors
Choline,GF15,21.44914322,GF,LC,Choline,Vitamins and cofactors
Choline,GF20,13.74498517,GF,LC,Choline,Vitamins and cofactors
Choline,sexGF1,12.89556555,sexGF,LC,Choline,Vitamins and cofactors
Choline,sexGF2,10.7211322,sexGF,LC,Choline,Vitamins and cofactors
Choline,sexGF3,12.03263365,sexGF,LC,Choline,Vitamins and cofactors
Choline,sexGF4,11.26893508,sexGF,LC,Choline,Vitamins and cofactors
Choline,sexGF5,11.20019157,sexGF,LC,Choline,Vitamins and cofactors
Choline,sGF1,31.03091787,sGF,LC,Choline,Vitamins and cofactors
Choline,sGF2,29.06764355,sGF,LC,Choline,Vitamins and cofactors
Choline,sGF3,30.87978469,sGF,LC,Choline,Vitamins and cofactors
Choline,sGF4,25.99168266,sGF,LC,Choline,Vitamins and cofactors
Choline,sGF5,28.27103311,sGF,LC,Choline,Vitamins and cofactors
Cit,exGF10,1.629244934,exGF,LC,Citrulline,Amino acid related
Cit,exGF16,1.462173816,exGF,LC,Citrulline,Amino acid related
Cit,exGF11,1.773638183,exGF,LC,Citrulline,Amino acid related
Cit,exGF17,1.598215734,exGF,LC,Citrulline,Amino acid related
Cit,exGF12,0.867724995,exGF,LC,Citrulline,Amino acid related
Cit,exGF18,1.708855592,exGF,LC,Citrulline,Amino acid related
Cit,exGF07,1.746468647,exGF,LC,Citrulline,Amino acid related
Cit,exGF13,1.034703659,exGF,LC,Citrulline,Amino acid related
Cit,exGF19,1.584708525,exGF,LC,Citrulline,Amino acid related
Cit,exGF09,1.656764117,exGF,LC,Citrulline,Amino acid related
Cit,exGF14,1.698135385,exGF,LC,Citrulline,Amino acid related
Cit,GF07,1.68738511,GF,LC,Citrulline,Amino acid related
Cit,GF16,1.202060692,GF,LC,Citrulline,Amino acid related
Cit,GF21,2.356947109,GF,LC,Citrulline,Amino acid related
Cit,GF08,1.81608518,GF,LC,Citrulline,Amino acid related
Cit,GF17,2.783681641,GF,LC,Citrulline,Amino acid related
Cit,GF22,1.636665539,GF,LC,Citrulline,Amino acid related
Cit,GF10,2.047656509,GF,LC,Citrulline,Amino acid related
Cit,GF19,1.427190586,GF,LC,Citrulline,Amino acid related
Cit,GF15,2.181216478,GF,LC,Citrulline,Amino acid related
Cit,GF20,1.805617608,GF,LC,Citrulline,Amino acid related
Cit,sexGF1,0.884686606,sexGF,LC,Citrulline,Amino acid related
Cit,sexGF2,0.896143747,sexGF,LC,Citrulline,Amino acid related
Cit,sexGF3,0.744853841,sexGF,LC,Citrulline,Amino acid related
Cit,sexGF4,0.972949224,sexGF,LC,Citrulline,Amino acid related
Cit,sexGF5,0.862838744,sexGF,LC,Citrulline,Amino acid related
Cit,sGF1,0.927939369,sGF,LC,Citrulline,Amino acid related
Cit,sGF2,1.046689119,sGF,LC,Citrulline,Amino acid related
Cit,sGF3,1.546173209,sGF,LC,Citrulline,Amino acid related
Cit,sGF4,1.633653698,sGF,LC,Citrulline,Amino acid related
Cit,sGF5,1.54167699,sGF,LC,Citrulline,Amino acid related
Cys,exGF10,0.09441477,exGF,LC,Cysteine,Amino acids
Cys,exGF16,0.085733803,exGF,LC,Cysteine,Amino acids
Cys,exGF11,0.137930712,exGF,LC,Cysteine,Amino acids
Cys,exGF17,0.107287113,exGF,LC,Cysteine,Amino acids
Cys,exGF12,0.098385435,exGF,LC,Cysteine,Amino acids
Cys,exGF18,0.063338962,exGF,LC,Cysteine,Amino acids
Cys,exGF07,0.086270099,exGF,LC,Cysteine,Amino acids
Cys,exGF13,0.10340323,exGF,LC,Cysteine,Amino acids
Cys,exGF19,0.080406112,exGF,LC,Cysteine,Amino acids
Cys,exGF09,0.113850134,exGF,LC,Cysteine,Amino acids
Cys,exGF14,0.123429841,exGF,LC,Cysteine,Amino acids
Cys,GF07,0.103985717,GF,LC,Cysteine,Amino acids
Cys,GF16,0.050674036,GF,LC,Cysteine,Amino acids
Cys,GF21,0.108677925,GF,LC,Cysteine,Amino acids
Cys,GF08,0.117025478,GF,LC,Cysteine,Amino acids
Cys,GF17,0.087521782,GF,LC,Cysteine,Amino acids
Cys,GF22,0.132548249,GF,LC,Cysteine,Amino acids
Cys,GF10,0.082042958,GF,LC,Cysteine,Amino acids
Cys,GF19,0.088189065,GF,LC,Cysteine,Amino acids
Cys,GF15,0.06898334,GF,LC,Cysteine,Amino acids
Cys,GF20,0.088240418,GF,LC,Cysteine,Amino acids
Cys,sexGF1,0.107044144,sexGF,LC,Cysteine,Amino acids
Cys,sexGF2,0.089560395,sexGF,LC,Cysteine,Amino acids
Cys,sexGF3,0.095611335,sexGF,LC,Cysteine,Amino acids
Cys,sexGF4,0.096466325,sexGF,LC,Cysteine,Amino acids
Cys,sexGF5,0.092719738,sexGF,LC,Cysteine,Amino acids
Cys,sGF1,0.084351439,sGF,LC,Cysteine,Amino acids
Cys,sGF2,0.068789376,sGF,LC,Cysteine,Amino acids
Cys,sGF3,0.093474741,sGF,LC,Cysteine,Amino acids
Cys,sGF4,0.076179394,sGF,LC,Cysteine,Amino acids
Cys,sGF5,0.084131122,sGF,LC,Cysteine,Amino acids
Cystine,exGF10,0.417512391,exGF,LC,Cystine,Amino acid related
Cystine,exGF16,0.089956487,exGF,LC,Cystine,Amino acid related
Cystine,exGF11,0.669291339,exGF,LC,Cystine,Amino acid related
Cystine,exGF17,0.184526253,exGF,LC,Cystine,Amino acid related
Cystine,exGF12,0.471186301,exGF,LC,Cystine,Amino acid related
Cystine,exGF18,0.168240691,exGF,LC,Cystine,Amino acid related
Cystine,exGF07,0.221508679,exGF,LC,Cystine,Amino acid related
Cystine,exGF13,0.59054917,exGF,LC,Cystine,Amino acid related
Cystine,exGF19,0.225006713,exGF,LC,Cystine,Amino acid related
Cystine,exGF09,0.503401064,exGF,LC,Cystine,Amino acid related
Cystine,exGF14,0.311120896,exGF,LC,Cystine,Amino acid related
Cystine,GF07,0.128823803,GF,LC,Cystine,Amino acid related
Cystine,GF16,0.04146581,GF,LC,Cystine,Amino acid related
Cystine,GF21,0.121329963,GF,LC,Cystine,Amino acid related
Cystine,GF08,0.130853239,GF,LC,Cystine,Amino acid related
Cystine,GF17,0.090573938,GF,LC,Cystine,Amino acid related
Cystine,GF22,0.067626246,GF,LC,Cystine,Amino acid related
Cystine,GF10,0.230613235,GF,LC,Cystine,Amino acid related
Cystine,GF19,0.055133589,GF,LC,Cystine,Amino acid related
Cystine,GF15,0.053271347,GF,LC,Cystine,Amino acid related
Cystine,GF20,0.087111661,GF,LC,Cystine,Amino acid related
Cystine,sexGF1,0.131418471,sexGF,LC,Cystine,Amino acid related
Cystine,sexGF2,0.149318929,sexGF,LC,Cystine,Amino acid related
Cystine,sexGF3,0.111817631,sexGF,LC,Cystine,Amino acid related
Cystine,sexGF4,0.235651394,sexGF,LC,Cystine,Amino acid related
Cystine,sexGF5,0.173509154,sexGF,LC,Cystine,Amino acid related
Cystine,sGF1,0.065850843,sGF,LC,Cystine,Amino acid related
Cystine,sGF2,0.064536369,sGF,LC,Cystine,Amino acid related
Cystine,sGF3,0.051044204,sGF,LC,Cystine,Amino acid related
Cystine,sGF4,0.045779426,sGF,LC,Cystine,Amino acid related
Cystine,sGF5,0.051310572,sGF,LC,Cystine,Amino acid related
DG(16:0_18:1),exGF10,0.00207147,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF16,0.001476862,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF11,0.002248572,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF17,0.002144539,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF12,0.00200657,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF18,0.00108881,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF07,0.002011415,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF13,0.002877536,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF19,0.002006333,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF09,0.002126417,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),exGF14,0.002106664,exGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF07,0.00249187,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF16,0.002544993,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF21,0.001592331,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF08,0.002840693,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF17,0.001820863,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF22,0.00162621,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF10,0.003023025,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF19,0.002271174,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF15,0.001280193,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),GF20,0.001977032,GF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sexGF1,0.003323214,sexGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sexGF2,0.003528802,sexGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sexGF3,0.002218903,sexGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sexGF4,0.002254594,sexGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sexGF5,0.002049495,sexGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sGF1,0.001252416,sGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sGF2,0.000609084,sGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sGF3,0.001616051,sGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sGF4,0.000728741,sGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:1),sGF5,0.000982936,sGF,FIA,Diacylglyceride(16:0_18:1),Diglycerides
DG(16:0_18:2),exGF10,0.002486482,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF16,0.001725406,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF11,0.002480611,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF17,0.00254446,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF12,0.003405186,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF18,0.002107486,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF07,0.003370841,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF13,0.003761762,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF19,0.001781696,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF09,0.003509152,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),exGF14,0.002708625,exGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF07,0.002814599,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF16,0.004339968,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF21,0.002230834,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF08,0.004179712,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF17,0.002670483,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF22,0.003136774,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF10,0.004623149,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF19,0.003761217,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF15,0.002489933,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),GF20,0.003635899,GF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sexGF1,0.005884074,sexGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sexGF2,0.006976125,sexGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sexGF3,0.003824343,sexGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sexGF4,0.003640424,sexGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sexGF5,0.00448479,sexGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sGF1,0.002617636,sGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sGF2,0.001276831,sGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sGF3,0.002829361,sGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sGF4,0.000792555,sGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:0_18:2),sGF5,0.002075087,sGF,FIA,Diacylglyceride(16:0_18:2),Diglycerides
DG(16:1_18:1),exGF10,0.001755023,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF16,0.000679157,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF11,0.001199659,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF17,0.00116243,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF12,0.00108477,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF18,0.000558741,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF07,0.001128328,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF13,0.001521144,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF19,0.00102556,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF09,0.001367476,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),exGF14,0.001304443,exGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF07,0.001742547,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF16,0.001294756,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF21,0.001187475,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF08,0.0021111,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF17,0.001084527,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF22,0.0009309,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF10,0.001851074,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF19,0.001328039,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF15,0.000707009,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),GF20,0.001040783,GF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sexGF1,0.001727289,sexGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sexGF2,0.001724743,sexGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sexGF3,0.001501622,sexGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sexGF4,0.001253735,sexGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sexGF5,0.00130072,sexGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sGF1,0.000509708,sGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sGF2,0.000487507,sGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sGF3,0.000460171,sGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sGF4,0.000445709,sGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:1),sGF5,0.000534441,sGF,FIA,Diacylglyceride(16:1_18:1),Diglycerides
DG(16:1_18:2),exGF10,0.00134879,exGF,FIA,Diacylglyceride(16:1_18:2),Diglycerides
DG(16:1_18:2),exGF16,0.000505582,exGF,FIA,Diacylglyceride(16:1_18:2),Diglycerides
DG(16:1_18:2),exGF11,0.000897771,exGF,FIA,Diacylglyceride(16:1_18:2),Diglycerides
DG(16:1_18:2),exGF17,0.000779342,exGF,FIA,Diacylglyceride(16:1_18:2),Diglycerides
DG(16:1_18:2),exGF12,0.001365512,exGF,FIA,Diacylglyceride(16:1_18:2),Diglycerides
